subj_idx,prob1,prob2,s,c,r,rt,conf
0,0.1,0.9,4,2,1,1.852,0
0,0.1,0.9,4,2,1,1.629,0.5
0,0.1,0.9,4,2,1,1.415,1
0,0.1,0.9,4,2,1,1.55,0.5
0,0.1,0.9,4,2,0,1.537,1
0,0.1,0.9,4,1,0,1.505,0.5
0,0.1,0.9,4,2,1,1.198,0.5
0,0.1,0.9,4,2,1,1.352,0.5
0,0.1,0.9,4,2,1,1.339,0.49
0,0.1,0.9,4,2,1,1.302,0.5
0,0.1,0.9,4,1,0,1.085,0
0,0.1,0.9,4,2,1,1.249,0.5
0,0.1,0.9,4,2,1,1.322,0.5
0,0.1,0.9,4,2,1,1.394,0.5
0,0.1,0.9,4,2,1,1.085,1
0,0.1,0.9,4,2,1,1.24,1
0,0.1,0.9,4,2,1,1.058,1
0,0.1,0.9,4,2,1,1.135,0.99
0,0.1,0.9,4,2,1,1.734,1
0,0.1,0.9,4,2,0,1.153,1
0,0.1,0.9,4,2,1,1.074,0.99
0,0.1,0.9,4,2,1,1.253,1
0,0.1,0.9,4,2,1,1.444,1
0,0.1,0.9,4,2,1,1.283,1
0,0.1,0.9,4,2,0,1.454,1
0,0.8,0.2,3,1,1,2.418,0.5
0,0.8,0.2,3,1,1,1.023,0.5
0,0.8,0.2,3,1,1,1.202,0.5
0,0.8,0.2,3,1,1,1.125,1
0,0.8,0.2,3,1,1,1.098,0.99
0,0.8,0.2,3,1,1,1.178,1
0,0.8,0.2,3,1,1,1.239,1
0,0.8,0.2,3,1,1,0.987,1
0,0.8,0.2,3,1,1,1.044,1
0,0.8,0.2,3,1,1,1.409,1
0,0.8,0.2,3,1,0,1.437,1
0,0.8,0.2,3,1,1,1.127,0
0,0.8,0.2,3,1,0,1.455,0.07
0,0.8,0.2,3,1,0,2.591,0
0,0.8,0.2,3,2,0,1.649,0
0,0.8,0.2,3,1,1,1.798,0
0,0.8,0.2,3,2,0,1.409,0
0,0.8,0.2,3,1,0,0.965,0
0,0.8,0.2,3,1,1,1.051,0
0,0.8,0.2,3,1,1,1.684,0
0,0.8,0.2,3,2,0,1.245,0
0,0.8,0.2,3,1,0,0.975,0
0,0.8,0.2,3,1,1,1.132,0
0,0.8,0.2,3,1,1,1.535,0
0,0.8,0.2,3,1,1,1.51,0
0,0.7,0.3,2,2,1,0.677,0
0,0.7,0.3,2,2,1,1.013,0
0,0.7,0.3,2,2,0,1.602,0
0,0.7,0.3,2,2,1,1.401,0
0,0.7,0.3,2,2,0,1.559,0
0,0.7,0.3,2,1,1,0.922,0
0,0.7,0.3,2,1,1,1.163,0
0,0.7,0.3,2,2,0,1.1,0
0,0.7,0.3,2,1,1,1.051,0
0,0.7,0.3,2,1,1,1.002,0
0,0.7,0.3,2,1,0,1.029,0
0,0.7,0.3,2,1,1,1.037,0
0,0.7,0.3,2,1,1,1.026,0
0,0.7,0.3,2,1,1,1.023,0
0,0.7,0.3,2,2,0,1.13,0
0,0.7,0.3,2,1,1,1.406,0.02
0,0.7,0.3,2,1,0,1.026,0
0,0.7,0.3,2,1,1,0.865,0
0,0.7,0.3,2,1,0,0.962,0.01
0,0.7,0.3,2,1,0,1.444,0
0,0.7,0.3,2,2,0,1.243,0
0,0.7,0.3,2,1,1,0.964,0
0,0.7,0.3,2,1,1,1.037,0
0,0.7,0.3,2,1,1,0.975,0
0,0.7,0.3,2,1,0,1.001,0
0,0.4,0.6,1,2,0,1.048,0
0,0.4,0.6,1,1,1,0.902,0.01
0,0.4,0.6,1,1,1,0.916,0
0,0.4,0.6,1,1,0,0.994,0.01
0,0.4,0.6,1,1,0,1.076,0
0,0.4,0.6,1,2,0,1.154,0.02
0,0.4,0.6,1,1,0,1.116,0
0,0.4,0.6,1,1,1,1.164,0
0,0.4,0.6,1,1,0,1.67,0
0,0.4,0.6,1,1,0,1.82,0
0,0.4,0.6,1,2,1,1.116,0
0,0.4,0.6,1,1,1,1.825,0
0,0.4,0.6,1,1,0,1.575,0
0,0.4,0.6,1,2,1,1.92,0
0,0.4,0.6,1,1,0,1.234,0.01
0,0.4,0.6,1,1,0,1.051,0.01
0,0.4,0.6,1,2,1,1.155,0
0,0.4,0.6,1,2,1,1.028,0
0,0.4,0.6,1,2,0,1.125,0
0,0.4,0.6,1,1,1,0.999,0
0,0.4,0.6,1,1,1,1.003,0
0,0.4,0.6,1,1,1,1.201,0
0,0.4,0.6,1,2,0,1.169,0
0,0.4,0.6,1,1,0,0.931,0
0,0.4,0.6,1,2,0,1.533,0
1,0.8,0.2,3,1,1,1.337,0
1,0.8,0.2,3,1,1,0.887,0
1,0.8,0.2,3,1,0,1.02,0.77
1,0.8,0.2,3,1,1,0.892,0.29
1,0.8,0.2,3,1,0,2.027,0.53
1,0.8,0.2,3,1,1,0.892,0.31
1,0.8,0.2,3,2,1,1.4,0.11
1,0.8,0.2,3,2,1,0.672,0.52
1,0.8,0.2,3,2,0,0.63,0.63
1,0.8,0.2,3,1,1,0.685,0.35
1,0.8,0.2,3,1,1,0.793,0.36
1,0.8,0.2,3,1,1,0.711,0.64
1,0.8,0.2,3,1,1,0.79,0.68
1,0.8,0.2,3,1,1,0.917,0.63
1,0.8,0.2,3,1,1,0.593,0.61
1,0.8,0.2,3,1,1,1.449,0.56
1,0.8,0.2,3,1,1,0.846,0.61
1,0.8,0.2,3,1,1,0.427,0.75
1,0.8,0.2,3,1,0,0.485,1
1,0.8,0.2,3,2,1,0.502,0.5
1,0.8,0.2,3,2,0,0.526,0.64
1,0.8,0.2,3,2,0,0.609,0.25
1,0.8,0.2,3,1,0,0.433,0.75
1,0.8,0.2,3,1,1,0.374,0.74
1,0.8,0.2,3,1,1,0.966,0.65
1,0.1,0.9,4,2,1,0.837,0.67
1,0.1,0.9,4,2,1,0.425,0.5
1,0.1,0.9,4,2,1,0.446,0.34
1,0.1,0.9,4,2,1,0.451,0.78
1,0.1,0.9,4,2,1,0.42,0.84
1,0.1,0.9,4,2,1,0.516,0.72
1,0.1,0.9,4,2,1,0.51,0.71
1,0.1,0.9,4,2,0,0.493,0.66
1,0.1,0.9,4,2,1,0.528,0.66
1,0.1,0.9,4,2,0,0.495,0.72
1,0.1,0.9,4,2,1,0.582,0.63
1,0.1,0.9,4,2,1,1.998,0.64
1,0.1,0.9,4,2,1,0.709,0.65
1,0.1,0.9,4,2,1,0.507,0.64
1,0.1,0.9,4,2,0,0.569,0.63
1,0.1,0.9,4,2,1,0.7,0.72
1,0.1,0.9,4,2,1,0.506,0.67
1,0.1,0.9,4,2,1,0.592,0.68
1,0.1,0.9,4,2,1,0.741,0.66
1,0.1,0.9,4,2,1,0.677,0.64
1,0.1,0.9,4,2,1,0.554,1
1,0.1,0.9,4,2,0,0.578,1
1,0.1,0.9,4,2,1,7.237,0.79
1,0.1,0.9,4,2,1,0.703,0.93
1,0.1,0.9,4,2,1,0.496,0.92
1,0.7,0.3,2,2,1,0.769,0.12
1,0.7,0.3,2,2,1,0.609,0.59
1,0.7,0.3,2,2,0,0.425,0.72
1,0.7,0.3,2,1,1,0.466,0.5
1,0.7,0.3,2,1,1,0.417,0.5
1,0.7,0.3,2,1,0,0.418,0.5
1,0.7,0.3,2,2,0,0.498,0.5
1,0.7,0.3,2,2,0,0.417,0.5
1,0.7,0.3,2,2,0,0.391,0.5
1,0.7,0.3,2,1,1,0.54,0.5
1,0.7,0.3,2,1,1,0.476,0.5
1,0.7,0.3,2,1,1,0.401,0.5
1,0.7,0.3,2,1,1,0.432,0.5
1,0.7,0.3,2,1,1,0.406,0.5
1,0.7,0.3,2,1,1,0.757,0.73
1,0.7,0.3,2,1,0,0.474,0.71
1,0.7,0.3,2,1,1,0.517,0.68
1,0.7,0.3,2,1,0,0.489,0.68
1,0.7,0.3,2,1,1,0.537,0.75
1,0.7,0.3,2,1,1,0.537,0.74
1,0.7,0.3,2,1,1,0.504,0.75
1,0.7,0.3,2,1,1,0.455,0.77
1,0.7,0.3,2,1,1,0.475,0.66
1,0.7,0.3,2,1,1,0.56,0.7
1,0.7,0.3,2,1,1,0.466,0.76
1,0.4,0.6,1,1,0,0.904,0.5
1,0.4,0.6,1,2,0,0.434,0.5
1,0.4,0.6,1,2,0,0.415,0.5
1,0.4,0.6,1,1,0,0.375,0.5
1,0.4,0.6,1,1,1,0.701,0.5
1,0.4,0.6,1,1,1,0.481,0.5
1,0.4,0.6,1,2,1,0.742,0.5
1,0.4,0.6,1,2,0,0.517,0.5
1,0.4,0.6,1,1,0,0.582,0.66
1,0.4,0.6,1,1,0,0.378,0.27
1,0.4,0.6,1,2,1,0.45,0.5
1,0.4,0.6,1,2,0,0.505,0.35
1,0.4,0.6,1,1,0,0.624,0.5
1,0.4,0.6,1,1,1,0.505,0.5
1,0.4,0.6,1,1,0,0.347,0.5
1,0.4,0.6,1,1,1,0.34,0.5
1,0.4,0.6,1,1,0,0.67,0.5
1,0.4,0.6,1,2,1,0.53,0.5
1,0.4,0.6,1,2,0,1.146,0.5
1,0.4,0.6,1,2,0,0.528,0.5
1,0.4,0.6,1,2,0,0.378,0.12
1,0.4,0.6,1,2,1,0.323,0.5
1,0.4,0.6,1,2,1,0.75,0.09
1,0.4,0.6,1,2,1,0.354,0.08
1,0.4,0.6,1,2,0,0.376,0.63
2,0.8,0.2,3,2,1,1.753,0
2,0.8,0.2,3,2,1,0.904,0.07
2,0.8,0.2,3,2,0,0.758,0.09
2,0.8,0.2,3,2,0,1.039,0.06
2,0.8,0.2,3,1,1,0.806,0
2,0.8,0.2,3,1,0,1.149,0.08
2,0.8,0.2,3,2,1,0.702,0.04
2,0.8,0.2,3,2,0,0.727,0.03
2,0.8,0.2,3,1,0,0.862,0.01
2,0.8,0.2,3,2,1,0.733,0.04
2,0.8,0.2,3,2,1,0.718,0.03
2,0.8,0.2,3,2,0,0.742,0.05
2,0.8,0.2,3,2,1,0.694,0.02
2,0.8,0.2,3,2,0,0.671,0.05
2,0.8,0.2,3,2,0,0.647,0.04
2,0.8,0.2,3,1,1,0.454,0.04
2,0.8,0.2,3,1,1,0.902,0.03
2,0.8,0.2,3,1,1,0.613,0.07
2,0.8,0.2,3,1,1,0.581,0.14
2,0.8,0.2,3,1,1,0.989,0.09
2,0.8,0.2,3,1,0,0.967,0.17
2,0.8,0.2,3,1,1,0.813,0.14
2,0.8,0.2,3,1,1,0.566,0.1
2,0.8,0.2,3,1,0,0.495,0.11
2,0.8,0.2,3,1,1,0.525,0.09
2,0.4,0.6,1,1,0,1.703,0
2,0.4,0.6,1,2,1,0.846,0
2,0.4,0.6,1,2,1,0.862,0.09
2,0.4,0.6,1,2,1,0.574,0.07
2,0.4,0.6,1,2,1,0.413,0.11
2,0.4,0.6,1,2,0,0.494,0.04
2,0.4,0.6,1,1,0,0.447,0.04
2,0.4,0.6,1,2,0,0.799,0.04
2,0.4,0.6,1,1,0,0.438,0.04
2,0.4,0.6,1,1,0,0.391,0.04
2,0.4,0.6,1,1,0,1.11,0.07
2,0.4,0.6,1,2,1,0.422,0.05
2,0.4,0.6,1,2,1,0.55,0.13
2,0.4,0.6,1,2,0,0.407,0.03
2,0.4,0.6,1,2,0,0.478,0.07
2,0.4,0.6,1,2,1,0.415,0.09
2,0.4,0.6,1,2,1,0.374,0.09
2,0.4,0.6,1,2,1,0.407,0.06
2,0.4,0.6,1,2,1,0.375,0.07
2,0.4,0.6,1,2,1,0.414,0.07
2,0.4,0.6,1,2,1,0.407,0.08
2,0.4,0.6,1,2,1,0.383,0.09
2,0.4,0.6,1,2,0,0.383,0.14
2,0.4,0.6,1,2,0,0.423,0.11
2,0.4,0.6,1,1,0,0.359,0.08
2,0.7,0.3,2,2,0,0.743,0.08
2,0.7,0.3,2,2,0,0.55,0.03
2,0.7,0.3,2,1,1,0.599,0.09
2,0.7,0.3,2,1,1,0.478,0.09
2,0.7,0.3,2,1,1,0.462,0.16
2,0.7,0.3,2,1,1,0.423,0.14
2,0.7,0.3,2,1,1,0.407,0.14
2,0.7,0.3,2,1,0,0.438,0.1
2,0.7,0.3,2,2,1,0.823,0.1
2,0.7,0.3,2,2,0,0.446,0.14
2,0.7,0.3,2,1,1,0.445,0.03
2,0.7,0.3,2,1,1,0.502,0.1
2,0.7,0.3,2,1,1,0.383,0.07
2,0.7,0.3,2,1,0,0.821,0.04
2,0.7,0.3,2,2,0,0.655,0.09
2,0.7,0.3,2,1,1,0.567,0.08
2,0.7,0.3,2,1,0,0.654,0.04
2,0.7,0.3,2,2,0,0.543,0.04
2,0.7,0.3,2,1,1,0.535,0.07
2,0.7,0.3,2,1,0,0.886,0.07
2,0.7,0.3,2,2,0,0.99,0.06
2,0.7,0.3,2,2,0,1.199,0.04
2,0.7,0.3,2,1,1,0.526,0.09
2,0.7,0.3,2,1,1,0.487,0.03
2,0.7,0.3,2,1,0,0.479,0.02
2,0.1,0.9,4,1,0,1.136,0.06
2,0.1,0.9,4,2,1,0.435,0.05
2,0.1,0.9,4,2,1,0.406,0.05
2,0.1,0.9,4,2,1,0.478,0.08
2,0.1,0.9,4,2,0,0.447,0.09
2,0.1,0.9,4,1,0,0.757,0.05
2,0.1,0.9,4,2,1,0.799,0.03
2,0.1,0.9,4,2,1,0.575,0.09
2,0.1,0.9,4,2,1,0.487,0.07
2,0.1,0.9,4,2,1,0.477,0.05
2,0.1,0.9,4,2,1,0.679,0.13
2,0.1,0.9,4,2,1,0.438,0.06
2,0.1,0.9,4,2,1,0.439,0.09
2,0.1,0.9,4,2,1,0.51,0.04
2,0.1,0.9,4,2,1,0.487,0.08
2,0.1,0.9,4,2,1,0.439,0.05
2,0.1,0.9,4,2,1,0.502,0.04
2,0.1,0.9,4,2,1,0.447,0.05
2,0.1,0.9,4,2,1,0.496,0.06
2,0.1,0.9,4,2,1,0.727,0.05
2,0.1,0.9,4,2,1,0.494,0.1
2,0.1,0.9,4,2,1,0.558,0.06
2,0.1,0.9,4,2,1,0.446,0.09
2,0.1,0.9,4,2,1,0.429,0.08
2,0.1,0.9,4,2,1,0.431,0.09
3,0.1,0.9,4,1,0,1.257,0
3,0.1,0.9,4,2,1,0.662,0
3,0.1,0.9,4,2,1,0.567,0
3,0.1,0.9,4,2,0,0.56,0.5
3,0.1,0.9,4,2,1,0.599,0
3,0.1,0.9,4,2,1,0.56,1
3,0.1,0.9,4,2,1,0.559,1
3,0.1,0.9,4,2,1,1.143,1
3,0.1,0.9,4,2,1,0.576,1
3,0.1,0.9,4,2,1,0.464,1
3,0.1,0.9,4,2,1,0.431,1
3,0.1,0.9,4,2,1,0.487,1
3,0.1,0.9,4,2,1,0.493,1
3,0.1,0.9,4,2,1,0.544,1
3,0.1,0.9,4,2,1,0.359,1
3,0.1,0.9,4,2,1,1.135,1
3,0.1,0.9,4,2,1,0.567,1
3,0.1,0.9,4,2,1,0.455,1
3,0.1,0.9,4,2,0,0.52,1
3,0.1,0.9,4,2,1,0.439,0.26
3,0.1,0.9,4,2,1,0.408,1
3,0.1,0.9,4,2,1,0.439,1
3,0.1,0.9,4,2,1,0.463,1
3,0.1,0.9,4,2,1,0.463,1
3,0.1,0.9,4,2,1,1.2,1
3,0.4,0.6,1,1,1,2.336,0
3,0.4,0.6,1,1,0,1.103,0
3,0.4,0.6,1,1,0,0.424,0
3,0.4,0.6,1,2,0,0.48,0
3,0.4,0.6,1,2,0,0.472,0
3,0.4,0.6,1,1,0,0.415,0
3,0.4,0.6,1,2,1,0.768,0
3,0.4,0.6,1,2,1,0.623,0
3,0.4,0.6,1,1,1,0.432,0
3,0.4,0.6,1,1,1,0.455,0
3,0.4,0.6,1,2,1,0.512,1
3,0.4,0.6,1,2,1,0.407,1
3,0.4,0.6,1,2,1,0.487,0
3,0.4,0.6,1,1,0,0.559,0
3,0.4,0.6,1,1,1,0.655,0
3,0.4,0.6,1,1,0,0.448,1
3,0.4,0.6,1,2,1,0.559,0.98
3,0.4,0.6,1,2,0,0.695,0.67
3,0.4,0.6,1,1,0,0.527,0
3,0.4,0.6,1,1,0,0.512,0
3,0.4,0.6,1,2,1,0.367,1
3,0.4,0.6,1,2,1,0.375,0.81
3,0.4,0.6,1,2,1,0.327,1
3,0.4,0.6,1,2,0,0.536,0.77
3,0.4,0.6,1,1,0,0.432,0.85
3,0.7,0.3,2,1,0,1.151,0
3,0.7,0.3,2,2,0,0.383,0.77
3,0.7,0.3,2,2,1,0.367,0.73
3,0.7,0.3,2,1,1,0.328,1
3,0.7,0.3,2,2,1,0.399,0.91
3,0.7,0.3,2,1,1,0.392,1
3,0.7,0.3,2,2,0,0.375,0.69
3,0.7,0.3,2,2,0,0.896,0.93
3,0.7,0.3,2,1,1,0.368,0.84
3,0.7,0.3,2,1,1,0.704,0.77
3,0.7,0.3,2,1,0,0.384,1
3,0.7,0.3,2,1,1,0.975,0
3,0.7,0.3,2,1,1,0.528,1
3,0.7,0.3,2,1,1,0.447,0.72
3,0.7,0.3,2,1,1,0.367,1
3,0.7,0.3,2,1,0,0.367,1
3,0.7,0.3,2,1,0,0.559,0
3,0.7,0.3,2,1,1,0.447,0
3,0.7,0.3,2,1,0,0.511,0.62
3,0.7,0.3,2,1,1,0.463,0.87
3,0.7,0.3,2,1,1,0.463,0.71
3,0.7,0.3,2,1,0,0.4,0.81
3,0.7,0.3,2,1,1,0.503,0
3,0.7,0.3,2,1,1,0.416,0.47
3,0.7,0.3,2,1,0,0.439,0.69
3,0.8,0.2,3,2,0,0.888,0.5
3,0.8,0.2,3,1,1,0.799,0
3,0.8,0.2,3,1,1,1.12,0
3,0.8,0.2,3,1,1,0.335,1
3,0.8,0.2,3,1,1,0.416,1
3,0.8,0.2,3,1,1,0.375,1
3,0.8,0.2,3,1,0,1.56,1
3,0.8,0.2,3,1,1,0.367,0.84
3,0.8,0.2,3,1,1,0.351,0.81
3,0.8,0.2,3,1,1,0.382,0.73
3,0.8,0.2,3,1,1,0.343,0.69
3,0.8,0.2,3,1,1,0.503,0.45
3,0.8,0.2,3,1,1,0.439,0.55
3,0.8,0.2,3,1,1,0.39,1
3,0.8,0.2,3,1,1,0.718,0.85
3,0.8,0.2,3,1,1,0.335,1
3,0.8,0.2,3,1,1,0.408,1
3,0.8,0.2,3,1,1,0.342,1
3,0.8,0.2,3,1,1,0.623,1
3,0.8,0.2,3,1,1,0.431,1
3,0.8,0.2,3,1,1,0.414,1
3,0.8,0.2,3,1,1,0.496,1
3,0.8,0.2,3,1,1,0.615,1
3,0.8,0.2,3,1,1,0.4,1
3,0.8,0.2,3,1,1,0.415,1
4,0.7,0.3,2,2,1,2.045,0.25
4,0.7,0.3,2,1,1,1.056,0.34
4,0.7,0.3,2,1,1,1.891,0.5
4,0.7,0.3,2,2,0,0.729,0.77
4,0.7,0.3,2,1,1,0.941,0.49
4,0.7,0.3,2,2,1,1.174,0.77
4,0.7,0.3,2,2,0,1.285,0.81
4,0.7,0.3,2,1,1,0.733,0.78
4,0.7,0.3,2,1,1,0.811,0.76
4,0.7,0.3,2,2,0,1.047,0.79
4,0.7,0.3,2,1,1,0.828,0.76
4,0.7,0.3,2,1,1,0.501,0.75
4,0.7,0.3,2,1,1,0.479,0.76
4,0.7,0.3,2,1,0,0.703,0.78
4,0.7,0.3,2,2,0,0.697,0.8
4,0.7,0.3,2,1,1,3.451,0.83
4,0.7,0.3,2,1,1,0.635,0.76
4,0.7,0.3,2,1,1,0.515,0.85
4,0.7,0.3,2,1,0,0.451,0.78
4,0.7,0.3,2,1,1,0.583,0.81
4,0.7,0.3,2,1,0,0.582,0.99
4,0.7,0.3,2,1,0,0.642,0.97
4,0.7,0.3,2,2,1,1.195,0.92
4,0.7,0.3,2,2,0,0.763,0.86
4,0.7,0.3,2,1,1,0.981,0.94
4,0.4,0.6,1,2,0,1.601,0.5
4,0.4,0.6,1,1,0,0.563,0.5
4,0.4,0.6,1,1,1,1.853,0.54
4,0.4,0.6,1,1,1,1.152,0.63
4,0.4,0.6,1,1,1,1.74,0.78
4,0.4,0.6,1,1,1,0.943,0.87
4,0.4,0.6,1,1,0,0.69,0.93
4,0.4,0.6,1,1,0,0.954,0.86
4,0.4,0.6,1,2,1,0.732,0.5
4,0.4,0.6,1,2,0,0.606,0.85
4,0.4,0.6,1,1,1,0.469,0.83
4,0.4,0.6,1,1,0,0.93,0.94
4,0.4,0.6,1,1,0,2.478,0.4
4,0.4,0.6,1,2,1,0.794,0.55
4,0.4,0.6,1,2,1,0.927,0.57
4,0.4,0.6,1,2,1,0.835,0.62
4,0.4,0.6,1,2,1,0.866,0.77
4,0.4,0.6,1,2,0,0.746,0.82
4,0.4,0.6,1,1,1,1.498,0.97
4,0.4,0.6,1,1,0,0.85,0.76
4,0.4,0.6,1,2,1,0.843,0.74
4,0.4,0.6,1,2,0,0.664,0.66
4,0.4,0.6,1,1,1,0.589,0.66
4,0.4,0.6,1,1,0,0.637,0.71
4,0.4,0.6,1,2,1,0.676,0.67
4,0.1,0.9,4,1,0,1.209,0.5
4,0.1,0.9,4,2,1,0.737,0.5
4,0.1,0.9,4,2,1,0.611,0.75
4,0.1,0.9,4,2,1,0.659,0.81
4,0.1,0.9,4,2,1,0.54,0.78
4,0.1,0.9,4,2,1,0.58,0.7
4,0.1,0.9,4,2,1,0.573,0.78
4,0.1,0.9,4,2,1,0.589,0.8
4,0.1,0.9,4,2,1,0.514,0.96
4,0.1,0.9,4,2,1,0.811,0.94
4,0.1,0.9,4,2,1,0.496,1
4,0.1,0.9,4,2,1,0.556,0.94
4,0.1,0.9,4,2,1,0.488,0.94
4,0.1,0.9,4,2,1,0.553,0.97
4,0.1,0.9,4,2,1,0.543,0.96
4,0.1,0.9,4,2,1,0.497,0.98
4,0.1,0.9,4,2,1,0.515,0.95
4,0.1,0.9,4,2,1,0.58,1
4,0.1,0.9,4,2,1,0.632,0.98
4,0.1,0.9,4,2,1,1.616,0.98
4,0.1,0.9,4,2,1,0.625,0.97
4,0.1,0.9,4,2,0,0.563,1
4,0.1,0.9,4,1,0,1.558,0.59
4,0.1,0.9,4,2,0,1.049,0.98
4,0.1,0.9,4,2,1,1.065,0.89
4,0.8,0.2,3,1,1,0.978,0.5
4,0.8,0.2,3,1,1,0.611,0.5
4,0.8,0.2,3,1,1,0.604,0.8
4,0.8,0.2,3,1,1,0.521,0.89
4,0.8,0.2,3,1,1,0.492,0.89
4,0.8,0.2,3,1,1,0.545,0.93
4,0.8,0.2,3,1,1,0.467,0.91
4,0.8,0.2,3,1,0,0.542,0.98
4,0.8,0.2,3,2,0,0.905,0.5
4,0.8,0.2,3,1,1,0.478,0.64
4,0.8,0.2,3,1,1,0.994,0.8
4,0.8,0.2,3,1,1,1.483,0.91
4,0.8,0.2,3,1,1,0.477,0.87
4,0.8,0.2,3,1,1,0.504,0.97
4,0.8,0.2,3,1,1,0.48,0.9
4,0.8,0.2,3,1,1,0.433,0.94
4,0.8,0.2,3,1,1,0.483,0.98
4,0.8,0.2,3,1,0,0.461,0.96
4,0.8,0.2,3,1,1,0.929,1
4,0.8,0.2,3,1,1,0.653,1
4,0.8,0.2,3,1,1,0.45,0.99
4,0.8,0.2,3,1,1,0.441,1
4,0.8,0.2,3,1,1,0.447,0.98
4,0.8,0.2,3,1,1,0.656,1
4,0.8,0.2,3,1,1,0.581,0.98
5,0.1,0.9,4,1,0,1.657,0.17
5,0.1,0.9,4,2,1,0.728,0.79
5,0.1,0.9,4,2,1,0.933,1
5,0.1,0.9,4,2,1,0.718,1
5,0.1,0.9,4,2,1,0.806,1
5,0.1,0.9,4,2,1,0.902,1
5,0.1,0.9,4,2,1,1.03,1
5,0.1,0.9,4,2,1,0.751,1
5,0.1,0.9,4,2,1,0.862,1
5,0.1,0.9,4,2,1,1.038,1
5,0.1,0.9,4,2,1,0.951,1
5,0.1,0.9,4,2,1,0.903,1
5,0.1,0.9,4,2,1,0.93,1
5,0.1,0.9,4,2,1,0.757,1
5,0.1,0.9,4,2,1,4.198,1
5,0.1,0.9,4,2,1,0.83,1
5,0.1,0.9,4,2,1,0.637,1
5,0.1,0.9,4,2,1,1.253,1
5,0.1,0.9,4,2,0,1.055,1
5,0.1,0.9,4,1,0,1.294,0.72
5,0.1,0.9,4,2,1,1.367,0.53
5,0.1,0.9,4,2,1,0.941,0.77
5,0.1,0.9,4,2,1,0.855,1
5,0.1,0.9,4,2,1,0.735,1
5,0.1,0.9,4,2,0,0.695,1
5,0.8,0.2,3,1,1,1.822,0
5,0.8,0.2,3,1,1,0.742,1
5,0.8,0.2,3,2,0,2.055,0.36
5,0.8,0.2,3,1,1,0.846,1
5,0.8,0.2,3,1,1,1.047,1
5,0.8,0.2,3,1,1,0.591,1
5,0.8,0.2,3,1,1,0.566,1
5,0.8,0.2,3,1,0,0.614,1
5,0.8,0.2,3,1,1,0.669,0.78
5,0.8,0.2,3,1,0,0.47,1
5,0.8,0.2,3,1,0,0.662,0.65
5,0.8,0.2,3,2,1,0.934,0.15
5,0.8,0.2,3,2,0,0.734,0.59
5,0.8,0.2,3,1,1,0.679,0.67
5,0.8,0.2,3,1,1,0.55,0.62
5,0.8,0.2,3,1,1,3.031,0.79
5,0.8,0.2,3,1,0,0.59,0.99
5,0.8,0.2,3,1,1,0.503,0.73
5,0.8,0.2,3,1,1,2.303,0.84
5,0.8,0.2,3,1,1,0.51,1
5,0.8,0.2,3,1,1,1.598,0.91
5,0.8,0.2,3,1,1,0.479,1
5,0.8,0.2,3,1,1,3.2,1
5,0.8,0.2,3,1,1,0.592,1
5,0.8,0.2,3,1,1,0.646,1
5,0.4,0.6,1,2,0,1.096,0
5,0.4,0.6,1,1,0,0.765,0.38
5,0.4,0.6,1,2,1,0.542,0.63
5,0.4,0.6,1,2,1,1.054,0.7
5,0.4,0.6,1,2,1,0.734,1
5,0.4,0.6,1,2,1,0.519,1
5,0.4,0.6,1,2,1,0.607,1
5,0.4,0.6,1,2,1,1.399,1
5,0.4,0.6,1,2,1,3.51,1
5,0.4,0.6,1,2,1,0.598,1
5,0.4,0.6,1,2,1,0.719,1
5,0.4,0.6,1,2,0,1.006,1
5,0.4,0.6,1,2,1,0.551,0.93
5,0.4,0.6,1,2,1,0.551,1
5,0.4,0.6,1,2,1,0.608,1
5,0.4,0.6,1,2,1,0.517,1
5,0.4,0.6,1,2,0,1.406,1
5,0.4,0.6,1,2,0,0.841,1
5,0.4,0.6,1,2,1,0.638,0.48
5,0.4,0.6,1,2,1,0.591,0.69
5,0.4,0.6,1,2,0,0.622,0.56
5,0.4,0.6,1,2,0,0.815,0.56
5,0.4,0.6,1,2,1,1.624,0.31
5,0.4,0.6,1,2,0,0.478,0.76
5,0.4,0.6,1,1,0,0.599,0.19
5,0.7,0.3,2,1,0,1.544,0.09
5,0.7,0.3,2,2,1,0.542,0.22
5,0.7,0.3,2,2,1,0.798,0.6
5,0.7,0.3,2,2,1,0.47,0.76
5,0.7,0.3,2,2,0,0.469,0.9
5,0.7,0.3,2,2,0,0.543,0.86
5,0.7,0.3,2,2,0,0.438,0.8
5,0.7,0.3,2,2,0,0.757,0.82
5,0.7,0.3,2,1,0,0.878,0.27
5,0.7,0.3,2,2,0,1.142,0.38
5,0.7,0.3,2,1,1,0.399,0.31
5,0.7,0.3,2,1,1,0.647,0.37
5,0.7,0.3,2,1,0,1.199,0.68
5,0.7,0.3,2,1,1,0.48,0.59
5,0.7,0.3,2,1,1,0.43,0.59
5,0.7,0.3,2,1,1,0.455,0.6
5,0.7,0.3,2,1,1,0.542,0.7
5,0.7,0.3,2,1,1,0.574,0.81
5,0.7,0.3,2,1,0,0.503,0.93
5,0.7,0.3,2,1,1,0.487,0.8
5,0.7,0.3,2,1,1,0.455,1
5,0.7,0.3,2,1,0,0.495,1
5,0.7,0.3,2,1,1,0.517,0.88
5,0.7,0.3,2,1,1,5.533,1
5,0.7,0.3,2,1,1,0.463,1
